#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
96,NENAD DIMITRIJEVIC,MIL,15,19.8,8.2,2.7,5.3,0.5,0.7,2.2,0.333,2.1,2.3,0.914,0.3,2.4,2.7,4.1,0.7,0.0,2.1,1.9,56,0.645,0.569,174.8,1.9,15.1,8.9,32.5,25.1,1.8,0.0,20.7,3.1,1.5,116.9,115.0,1.9,106.9,16.5,297.0,PG,59,1,0,0,0,0,0,0,17,0,0.219,1.9,0.3,0.4,10,5,0.667,0.6,0.3,0.9,AX ARMANI EXCHANGE MILAN
97,SALIOU NIANG,TREN,34,20.7,8.2,3.0,5.8,0.52,0.2,0.6,0.318,2.0,2.7,0.72,1.7,3.4,5.1,1.4,0.7,0.1,2.0,2.6,109,0.587,0.538,155.9,10.5,19.7,15.2,10.6,22.6,1.8,0.6,19.9,-5.3,1.4,106.7,108.0,-1.3,203.9,13.8,703.0,F,76,0,0,0,0,0,0,0,18,0,0.141,0.7,0.3,0.5,23,11,0.676,0.2,1.4,1.6,DOLOMITI ENERGIA TRENTO
98,JUSTIN ALSTON,TREV,15,21.3,8.1,3.3,7.1,0.458,0.9,2.3,0.382,0.7,1.1,0.647,1.1,2.9,3.9,0.4,0.5,0.1,1.4,2.1,151,0.533,0.519,148.7,6.1,17.8,11.7,3.0,15.5,1.3,0.7,19.4,-5.2,1.1,99.7,114.5,-14.8,62.6,10.2,320.0,F,36,1,0,0,0,0,0,0,17,0,0.118,0.3,0.4,0.2,7,8,0.467,-0.2,0.4,0.2,UNIVERSO DE'LONGHI TREVISO
99,JORDAN HARRIS,VAR,8,18.4,8.1,2.6,6.1,0.429,0.9,2.3,0.389,2.0,2.6,0.762,0.9,1.1,2.0,1.4,0.4,0.3,1.5,2.5,142,0.558,0.5,157.9,5.3,7.5,6.4,11.3,17.1,1.0,1.1,20.8,-2.9,1.3,106.6,130.2,-23.7,28.1,11.0,147.0,SG,189,0,0,0,0,0,0,0,17,0,0.124,0.9,0.3,0.4,2,6,0.25,0.1,-0.2,-0.1,OPENJOBMETIS VARESE
100,DARIO DREZNJAK,CRE,12,19.1,8.1,2.3,6.3,0.373,1.3,3.8,0.326,2.2,2.5,0.867,1.0,2.0,3.0,0.4,0.3,0.0,1.0,2.5,143,0.55,0.473,156.6,6.6,13.4,10.0,4.2,12.0,0.7,0.0,22.0,-4.0,1.3,105.8,116.3,-10.5,40.5,11.0,229.0,PF,123,0,0,0,0,0,0,0,22,0,0.104,0.4,0.3,0.4,4,8,0.333,0.0,0.2,0.2,VANOLI CREMONA
101,KENNETH FARIED,REG,22,19.1,8.0,3.0,5.4,0.568,0.0,0.1,0.0,2.0,3.0,0.642,2.8,3.9,6.7,0.8,0.3,1.0,1.3,2.4,18,0.6,0.568,121.0,17.9,24.5,21.2,7.3,16.4,0.9,5.7,19.6,-4.3,1.5,117.5,108.0,9.5,179.1,20.1,420.0,F,20,3,0,0,0,0,0,0,22,0,0.134,0.6,0.2,0.6,11,11,0.5,0.8,0.9,1.6,GRISSIN BON REGGIO EMILIA
102,CHRIS DOWE,BRE,40,19.4,8.0,2.6,5.7,0.449,0.7,1.9,0.351,2.3,2.9,0.783,0.7,2.1,2.8,2.1,0.8,0.2,1.4,2.1,89,0.576,0.507,158.3,4.8,13.3,9.2,17.5,16.3,2.1,0.8,20.3,0.3,1.4,114.6,114.4,0.1,224.4,14.8,776.0,G,99,0,0,0,0,0,0,0,21,0,0.153,1.6,0.6,0.5,28,12,0.7,1.1,0.9,2.0,GEMANI BASKET BRESCIA
103,LEANDRO BOLMARO,MIL,27,19.7,7.9,3.0,5.7,0.523,0.4,1.3,0.278,1.5,1.7,0.872,0.5,2.5,3.0,1.9,0.9,0.1,1.3,2.5,79,0.606,0.555,167.3,3.6,16.3,10.1,15.9,16.6,2.5,0.6,19.5,-0.3,1.4,115.2,111.2,4.0,151.9,15.4,532.0,SG,40,1,0,0,0,0,0,0,17,0,0.163,1.4,0.7,0.3,17,10,0.63,0.7,0.9,1.6,AX ARMANI EXCHANGE MILAN
104,DARIO DREZNJAK,NAP,8,19.6,7.9,2.4,4.6,0.514,1.5,3.5,0.429,1.6,2.0,0.813,1.3,1.9,3.1,0.5,0.5,0.1,0.6,3.8,86,0.715,0.676,175.5,7.7,13.2,10.2,4.4,10.2,1.4,0.8,14.3,-1.5,1.7,138.7,119.7,18.9,39.5,14.9,157.0,PF,147,0,0,0,0,0,0,0,14,0,0.103,0.8,0.8,0.4,0,8,0.0,0.5,0.0,0.6,NAPOLI BASKET
105,CHARLES MANNING JR.,NAP,10,18.3,7.7,2.6,6.5,0.4,0.3,1.9,0.158,2.2,2.6,0.846,0.7,1.7,2.4,1.3,0.5,0.0,1.6,2.4,160,0.504,0.423,140.4,4.6,12.5,8.3,12.8,17.3,1.5,0.0,23.6,-4.0,1.2,96.5,120.1,-23.6,28.3,9.2,183.0,,170,0,0,0,0,0,0,0,22,0,0.14,0.8,0.3,0.4,0,10,0.0,-0.2,0.1,-0.2,NAPOLI BASKET
106,KYLE WEEMS,TORT,30,21.1,7.7,2.7,7.1,0.379,0.5,2.3,0.214,1.8,2.0,0.898,1.0,2.4,3.4,1.3,0.6,0.1,1.2,2.0,154,0.479,0.414,149.1,5.8,14.7,10.0,9.6,12.7,1.5,0.6,19.9,-1.5,1.1,102.4,116.6,-14.2,126.4,10.0,633.0,F,50,1,0,0,0,0,0,0,22,0,0.13,1.1,0.5,0.3,15,15,0.5,-0.2,0.6,0.4,BERTRAM TORTONA
107,AAMIR SIMMS,VEN,31,20.9,7.6,2.7,6.4,0.424,0.9,2.7,0.341,1.2,1.9,0.644,0.7,2.9,3.7,0.9,0.4,0.3,1.5,1.9,158,0.525,0.497,140.9,4.3,16.3,10.4,6.8,17.6,1.1,1.3,19.4,-4.6,1.2,97.2,108.6,-11.4,126.1,9.3,649.0,PF,43,1,0,0,0,0,0,0,20,0,0.121,0.6,0.3,0.3,16,15,0.516,-0.6,1.3,0.6,UMANA VENEZIA
108,MOUHAMET DIOUF,BOL,40,16.4,7.6,2.7,4.4,0.617,0.0,0.0,0.0,2.2,2.8,0.77,1.5,2.0,3.4,0.6,0.6,0.5,1.1,2.1,25,0.674,0.617,138.7,12.8,14.8,13.9,6.6,16.1,2.1,3.3,20.1,-4.1,1.7,124.3,107.3,17.0,229.9,19.2,656.0,F,93,0,0,0,0,0,0,0,22,0,0.112,0.6,0.6,0.6,31,9,0.775,1.7,1.4,3.1,VIRTUS BOLOGNA
109,ANTE ZIZIC,BOL,34,15.7,7.5,3.1,4.9,0.648,0.0,0.0,0.0,1.2,1.8,0.7,1.8,2.5,4.3,0.6,0.2,0.4,0.9,1.6,15,0.669,0.648,134.8,15.8,19.8,17.9,7.3,13.6,0.6,3.2,20.2,-3.1,1.6,126.6,110.5,16.1,218.5,20.6,535.0,C,38,1,0,0,0,0,0,0,17,0,0.127,0.7,0.2,0.4,25,9,0.735,1.6,0.9,2.5,VIRTUS BOLOGNA
110,KAODIRICHI AKOBUNDU-EHIOGU,VAR,30,23.6,7.5,3.2,4.0,0.798,0.0,0.1,0.0,1.1,1.7,0.667,1.2,2.9,4.1,0.4,0.3,2.0,1.1,2.5,78,0.792,0.798,146.5,6.0,15.3,10.5,2.9,18.5,0.7,8.2,11.3,-3.3,1.9,131.3,118.5,12.7,230.1,15.5,708.0,F,41,1,0,0,0,0,0,4,17,0,0.121,0.4,0.3,0.4,10,20,0.333,1.4,0.4,1.8,OPENJOBMETIS VARESE
111,DEREK COOKE JR.,PIS,16,26.1,7.4,3.3,5.9,0.547,0.0,0.1,0.0,0.9,2.1,0.455,3.5,6.1,9.6,1.6,0.8,0.1,1.4,2.6,70,0.543,0.547,100.2,14.9,30.4,22.1,11.0,17.4,1.6,0.3,14.9,-1.4,1.3,111.8,117.0,-5.3,159.9,15.7,418.0,,4,5,0,0,1,0,0,0,16,0,0.176,1.1,0.5,0.3,3,13,0.188,0.3,0.3,0.7,GEORGIO TESI GROUP PISTOIA
112,NICO MANNION,MIL,32,21.2,7.4,2.5,6.1,0.405,0.8,2.9,0.272,1.7,2.0,0.815,0.2,1.7,1.9,2.8,0.8,0.0,1.3,2.0,132,0.528,0.469,149.2,1.2,10.2,5.8,20.6,15.5,2.0,0.2,19.1,2.9,1.2,110.1,116.5,-6.3,153.4,11.8,678.0,PG,73,0,0,0,0,0,1,0,21,0,0.174,2.2,0.6,0.3,20,12,0.625,0.5,0.6,1.1,AX ARMANI EXCHANGE MILAN
113,SACAR ANIM,SCAF,19,24.9,7.4,2.8,7.5,0.378,0.8,3.1,0.276,0.8,1.3,0.64,0.5,1.5,2.1,1.1,0.6,0.1,0.9,2.4,183,0.455,0.434,129.3,2.6,8.6,5.4,7.2,9.9,1.3,0.2,17.2,-0.8,1.0,94.1,125.2,-31.0,47.6,6.3,473.0,SG,184,0,0,0,0,0,0,0,14,0,0.136,1.2,0.6,0.2,2,17,0.105,-0.6,-0.1,-0.7,GIVOVA SCAFATI
114,FRANCESCO CANDUSSI,TRIE,34,12.6,7.4,2.5,5.8,0.424,1.2,3.6,0.339,1.2,1.6,0.732,0.9,1.8,2.7,0.5,0.2,0.2,0.9,1.9,71,0.561,0.528,149.5,8.4,17.4,13.0,7.0,11.9,0.8,1.4,27.2,-4.4,1.3,112.3,115.8,-3.5,122.5,15.7,428.0,C,69,0,0,0,0,0,0,0,19,0,0.097,0.6,0.2,0.3,19,15,0.559,0.6,0.4,1.0,PALLACANESTRO TRIESTE 2004
115,JOHN EGBUNU,NAP,11,14.6,7.3,2.7,3.5,0.769,0.0,0.0,0.0,1.8,3.4,0.541,1.9,1.9,3.8,0.2,0.1,0.5,1.9,2.3,60,0.724,0.769,131.0,16.9,16.5,16.7,2.1,27.5,0.3,3.5,22.4,-12.0,2.1,110.0,121.9,-11.9,48.1,16.3,161.0,C,142,0,0,0,0,0,0,0,16,0,0.093,0.1,0.0,0.9,5,6,0.455,0.1,0.0,0.2,NAPOLI BASKET
116,PHIL BOOTH,CRE,8,19.5,7.3,2.9,7.9,0.365,0.9,2.6,0.333,0.6,1.3,0.5,0.0,1.3,1.3,1.5,0.3,0.0,1.1,2.0,186,0.43,0.421,119.8,0.0,10.1,4.5,15.2,11.8,0.8,0.0,24.3,-0.7,0.9,87.2,120.7,-33.5,11.5,5.6,156.0,G,145,0,0,0,0,0,0,0,15,0,0.165,1.3,0.2,0.2,1,7,0.125,-0.4,0.0,-0.4,VANOLI CREMONA
117,MICHELE RUZZIER,TRIE,32,22.5,7.2,2.3,5.1,0.46,1.3,2.9,0.452,1.2,1.4,0.826,0.4,0.5,1.0,3.6,0.8,0.0,1.9,2.2,135,0.628,0.589,173.8,2.4,2.9,2.7,24.2,24.7,2.0,0.0,15.6,2.3,1.4,118.4,118.9,-0.5,164.8,11.6,719.0,G,188,0,0,0,0,0,0,0,18,0,0.193,1.9,0.5,0.3,18,14,0.563,1.1,0.4,1.5,PALLACANESTRO TRIESTE 2004
118,FEDERICO MIASCHI,SCAF,28,17.0,7.1,2.4,6.5,0.376,1.3,4.4,0.301,0.9,1.1,0.813,0.8,1.3,2.0,0.4,0.5,0.2,0.3,1.7,126,0.51,0.478,148.9,5.7,10.0,7.7,3.7,3.9,1.7,1.1,20.3,-0.3,1.1,110.8,123.6,-12.8,97.5,12.2,475.0,SG,107,0,0,0,0,0,0,0,20,0,0.096,1.3,1.9,0.2,6,22,0.214,0.4,0.0,0.3,GIVOVA SCAFATI
119,STEPHANE GOMBAULD,REG,19,15.3,6.9,2.5,4.9,0.511,0.1,0.6,0.182,1.7,2.1,0.825,1.2,3.3,4.5,0.3,0.4,0.4,0.8,1.8,34,0.587,0.521,151.7,9.6,24.6,17.4,3.0,11.8,1.3,3.1,20.6,-4.1,1.4,116.9,101.6,15.2,103.3,18.1,291.0,F,60,1,0,0,0,0,0,0,17,0,0.095,0.3,0.5,0.4,12,7,0.632,0.5,0.8,1.3,GRISSIN BON REGGIO EMILIA
120,SEAN MCDERMOTT,TRIE,14,18.6,6.8,2.1,4.4,0.492,1.9,3.7,0.519,0.6,0.7,0.8,0.4,1.5,1.9,0.9,0.2,0.1,0.5,2.5,125,0.726,0.713,181.1,2.3,9.4,5.9,6.9,9.7,0.6,0.8,12.7,0.4,1.6,140.9,118.3,22.6,58.8,12.3,260.0,SG,90,0,0,0,0,0,0,0,13,0,0.095,1.7,0.4,0.2,7,7,0.5,0.8,0.2,0.9,PALLACANESTRO TRIESTE 2004
121,AMEDEO TESSITORI,VEN,34,10.6,6.5,2.4,4.0,0.593,0.2,0.6,0.318,1.6,2.2,0.711,0.9,1.3,2.2,0.4,0.3,0.1,1.0,2.0,20,0.656,0.619,162.1,10.8,14.6,12.7,7.6,17.2,1.5,1.2,26.1,-7.1,1.6,116.6,109.1,7.5,115.8,19.9,361.0,C,86,0,0,0,0,0,0,0,16,0,0.093,0.4,0.3,0.6,17,17,0.5,0.7,0.7,1.4,UMANA VENEZIA
122,ELIJAH CHILDS,PIS,7,26.3,6.4,2.4,7.6,0.321,0.6,1.4,0.4,1.0,1.9,0.538,2.6,4.9,7.4,0.7,0.6,0.3,1.9,2.0,182,0.383,0.358,125.9,10.4,18.7,14.7,4.7,18.1,1.1,1.0,18.1,-5.2,0.8,79.0,102.3,-23.3,34.9,6.4,184.0,F,166,0,0,0,0,0,0,0,11,0,0.116,0.4,0.3,0.2,3,4,0.429,-0.6,0.5,-0.1,GEORGIO TESI GROUP PISTOIA
123,DEANE WILLIAMS,NAP,6,18.5,6.3,2.3,4.5,0.519,0.2,1.2,0.143,1.5,1.7,0.9,1.7,2.5,4.2,0.0,0.7,0.3,0.7,2.0,84,0.605,0.537,156.1,10.1,18.7,14.0,0.0,11.3,1.9,2.3,14.3,-3.6,1.4,121.9,116.5,5.4,31.3,15.0,111.0,FC,57,1,0,0,0,0,0,0,10,0,0.082,0.0,1.0,0.4,0,6,0.0,0.2,0.1,0.3,NAPOLI BASKET
124,DANIEL AKIN,SCAF,25,21.4,6.3,2.3,3.7,0.613,0.0,0.0,0.0,1.8,2.4,0.733,1.6,3.2,4.7,0.5,0.4,0.3,0.7,2.8,117,0.662,0.613,134.6,8.8,19.9,14.0,3.8,13.1,0.9,1.3,12.1,-1.9,1.7,129.1,121.5,7.5,139.5,13.2,536.0,F,45,1,0,0,0,0,0,0,20,0,0.097,0.7,0.5,0.6,6,19,0.24,1.1,0.1,1.2,GIVOVA SCAFATI
125,ACHILLE POLONARA,BOL,34,17.4,6.3,2.3,3.9,0.575,0.8,1.9,0.409,0.9,1.2,0.78,1.0,2.6,3.6,1.2,0.5,0.2,0.6,1.1,36,0.7,0.675,176.4,8.3,18.5,13.9,11.7,11.1,1.7,1.4,14.2,1.6,1.6,136.9,107.7,29.2,226.4,17.8,591.0,PF,88,0,0,0,0,0,0,0,20,0,0.118,2.2,0.9,0.3,25,9,0.735,1.8,1.2,3.1,VIRTUS BOLOGNA
126,DESONTA BRADFORD,VAR,17,19.9,6.2,2.5,6.8,0.365,0.8,3.1,0.269,0.4,0.5,0.875,0.3,1.7,2.0,2.6,0.2,0.1,1.3,2.1,181,0.443,0.426,150.9,1.8,10.6,6.2,22.5,15.7,0.5,0.6,19.6,2.3,0.9,92.3,123.6,-31.3,53.0,6.4,339.0,SG,167,0,0,0,0,0,0,0,15,0,0.175,2.0,0.1,0.1,7,10,0.412,-0.6,0.0,-0.6,OPENJOBMETIS VARESE
127,JUSTIN GRAY,VAR,20,20.5,6.2,2.2,5.6,0.387,1.2,4.1,0.296,0.7,1.1,0.591,0.9,1.9,2.8,0.8,0.6,0.3,0.7,2.5,166,0.51,0.495,127.5,5.0,10.7,7.8,6.3,9.7,1.5,1.1,14.9,-0.5,1.1,103.7,124.1,-20.4,72.8,8.7,410.0,F,174,0,0,0,0,0,0,0,15,0,0.101,1.2,0.9,0.2,5,15,0.25,0.0,-0.1,-0.1,OPENJOBMETIS VARESE
128,TREVOR LACEY,CRE,27,20.1,6.1,2.1,5.4,0.384,1.3,3.3,0.389,0.7,0.8,0.864,0.4,2.1,2.5,1.4,0.4,0.0,0.7,1.8,155,0.533,0.503,163.6,2.6,13.9,8.1,12.3,10.9,1.3,0.2,16.0,1.2,1.1,108.1,118.3,-10.2,109.5,9.9,543.0,G,139,0,0,0,0,0,0,0,20,0,0.127,2.0,0.6,0.2,8,19,0.296,0.2,0.3,0.5,VANOLI CREMONA
129,TIBOR PLEISS,TRA,17,14.2,6.0,2.3,4.3,0.534,0.3,1.2,0.238,1.1,1.4,0.826,1.4,2.1,3.4,0.5,0.6,0.3,0.8,1.8,42,0.614,0.568,159.8,12.2,19.2,15.7,5.7,13.5,2.2,2.5,18.2,-2.8,1.4,121.0,107.5,13.5,83.9,17.0,241.0,C,79,0,0,0,0,0,0,0,13,0,0.086,0.7,0.8,0.3,11,6,0.647,0.5,0.5,1.0,2B CONTROL TRAPANI
130,TOMAS WOLDETENSAE,NAP,28,21.3,5.9,2.1,4.7,0.447,1.1,3.0,0.369,0.6,0.9,0.68,0.6,2.1,2.7,1.0,1.0,0.1,0.5,2.4,141,0.58,0.564,149.6,3.5,12.5,7.9,7.7,8.9,2.6,0.6,12.4,0.9,1.3,117.1,115.3,1.8,131.6,11.0,595.0,G,193,0,0,0,0,0,0,0,16,0,0.107,2.1,2.1,0.2,8,20,0.286,0.6,0.6,1.2,NAPOLI BASKET
131,CHRISTIAN BURNS,CRE,11,15.4,5.9,2.1,4.7,0.442,1.0,2.3,0.44,0.7,0.9,0.8,0.7,2.4,3.1,1.3,0.5,0.2,1.1,2.6,124,0.576,0.548,168.2,6.0,19.1,12.6,13.2,17.5,1.6,1.3,19.9,-1.6,1.3,107.9,118.1,-10.2,44.3,12.4,169.0,PF,95,0,0,0,0,0,0,0,11,0,0.109,1.2,0.4,0.2,5,6,0.455,0.1,0.1,0.2,VANOLI CREMONA
132,KASPAR TREIER,NAP,29,14.9,5.9,1.9,4.8,0.399,1.0,2.8,0.346,1.1,1.4,0.825,0.7,1.8,2.4,0.6,0.3,0.0,0.5,2.0,134,0.549,0.5,156.9,5.4,15.4,10.3,6.8,8.3,1.1,0.3,18.4,-0.5,1.2,112.4,119.0,-6.6,95.5,11.6,432.0,SF,156,0,0,0,0,0,0,0,18,0,0.084,1.3,0.6,0.3,9,20,0.31,0.4,0.2,0.6,NAPOLI BASKET
133,DAVIDE MORETTI,VEN,30,17.3,5.8,1.7,4.8,0.359,0.8,2.9,0.273,1.6,1.9,0.839,0.1,1.3,1.4,1.6,0.7,0.0,1.2,1.9,168,0.516,0.441,147.1,0.7,8.7,4.8,14.3,17.9,2.2,0.0,18.3,-1.0,1.2,100.9,109.0,-8.0,79.8,8.5,519.0,G,61,0,0,0,0,0,0,0,19,0,0.11,1.3,0.6,0.4,17,13,0.567,-0.2,1.0,0.7,UMANA VENEZIA
134,GABE BROWN,TRA,20,15.3,5.8,2.3,5.0,0.45,0.9,2.6,0.327,0.5,0.5,0.9,0.6,1.3,1.9,0.6,0.3,0.1,0.3,1.4,140,0.556,0.535,167.7,4.6,11.4,7.9,5.2,5.4,1.0,0.4,16.4,0.4,1.2,118.0,116.3,1.7,65.8,11.0,306.0,SF,87,0,0,0,0,0,0,0,21,0,0.081,1.8,1.0,0.1,15,5,0.75,0.4,0.3,0.7,2B CONTROL TRAPANI
135,SELOM MAWUGBE,TREN,31,21.4,5.7,2.3,3.1,0.729,0.0,0.0,0.0,1.2,2.2,0.551,2.1,3.7,5.8,0.7,0.6,1.5,1.1,3.3,64,0.704,0.729,128.0,12.2,20.5,16.4,5.1,21.7,1.5,7.5,11.2,-3.0,1.9,124.8,102.5,22.2,234.9,16.0,664.0,F,26,2,0,0,0,0,0,0,13,0,0.097,0.6,0.5,0.7,21,10,0.677,1.1,1.8,3.0,DOLOMITI ENERGIA TRENTO
136,DANIEL HACKETT,BOL,39,19.7,5.7,1.9,4.5,0.426,0.7,2.1,0.363,1.1,1.4,0.796,0.4,2.3,2.7,2.5,0.6,0.1,0.5,2.3,122,0.556,0.509,158.5,2.9,14.7,9.2,20.1,9.1,1.6,0.5,14.0,6.2,1.3,125.1,109.6,15.5,212.5,12.7,770.0,G,133,0,0,0,0,0,0,0,21,0,0.151,5.0,1.1,0.3,30,9,0.769,1.5,1.4,3.0,VIRTUS BOLOGNA
137,ANDREJS GRAZULIS,BOL,16,16.4,5.7,2.1,3.9,0.532,0.6,1.5,0.417,0.9,1.0,0.938,0.8,1.8,2.6,0.9,0.5,0.1,0.7,2.3,116,0.659,0.613,188.6,6.7,13.3,10.4,8.7,13.7,1.7,0.9,15.3,-0.7,1.5,123.4,107.6,15.8,66.8,13.4,262.0,FC,136,0,0,0,0,0,0,0,16,0,0.099,1.3,0.7,0.3,12,4,0.75,0.5,0.5,1.0,VIRTUS BOLOGNA
138,ALESSANDRO PAJOLA,BOL,41,21.2,5.6,1.9,4.9,0.393,1.0,3.2,0.331,0.7,1.1,0.652,0.4,2.6,3.0,4.2,1.3,0.3,1.1,2.8,107,0.522,0.5,137.6,2.9,15.0,9.4,30.1,17.5,3.3,1.5,15.1,7.9,1.1,115.2,105.6,9.7,288.8,13.9,871.0,G,39,1,0,0,0,0,0,0,13,0,0.205,3.6,1.1,0.2,31,10,0.756,1.0,2.1,3.1,VIRTUS BOLOGNA
139,GIOVANNI VERONESI,SAS,30,17.5,5.6,1.7,5.1,0.34,1.3,3.9,0.339,0.8,0.9,0.893,0.6,1.1,1.6,0.8,0.7,0.0,0.6,2.3,165,0.511,0.471,157.2,4.1,8.2,6.1,7.0,10.3,2.2,0.2,17.0,-0.7,1.1,103.2,115.9,-12.7,76.8,8.7,525.0,GF,165,0,0,0,0,0,0,0,24,0,0.086,1.2,1.1,0.2,12,18,0.4,-0.1,0.5,0.4,BANCO DI SARDEGNA SASSARI
140,BRANDON TAYLOR,BOL,12,13.9,5.5,1.9,3.9,0.489,1.3,2.7,0.469,0.4,0.4,1.0,0.3,0.8,1.1,2.8,0.5,0.0,1.3,1.2,47,0.671,0.649,195.8,2.6,8.1,5.5,36.2,23.4,2.1,0.0,19.3,4.9,1.4,121.5,116.6,4.9,57.4,16.8,167.0,PG,172,0,0,0,0,0,0,0,19,0,0.17,2.3,0.4,0.1,9,3,0.75,0.4,0.1,0.5,VIRTUS BOLOGNA
141,RICCARDO ROSSATO,TRA,36,14.6,5.4,1.6,3.5,0.468,0.9,2.3,0.42,1.2,1.4,0.863,0.8,1.3,2.0,0.7,0.5,0.0,0.7,3.2,133,0.66,0.603,175.1,6.5,11.3,8.9,6.4,14.4,1.8,0.2,15.1,-1.7,1.6,125.8,112.5,13.3,104.1,11.7,524.0,PG,192,0,0,0,0,0,0,0,18,0,0.069,1.0,0.7,0.4,25,11,0.694,1.1,0.8,1.9,2B CONTROL TRAPANI
142,ALESSANDRO ZANELLI,SCAF,25,16.8,5.4,1.6,3.8,0.417,0.9,2.4,0.373,1.4,1.6,0.829,0.5,1.3,1.8,1.5,0.8,0.0,1.4,2.2,148,0.596,0.531,161.9,3.5,10.3,6.7,14.9,23.5,2.7,0.0,16.7,-2.3,1.4,105.3,121.2,-15.9,81.6,10.4,420.0,G,124,0,0,0,0,0,0,0,15,0,0.109,1.1,0.6,0.4,5,20,0.2,0.0,0.1,0.1,GIVOVA SCAFATI
143,ANDREA PECCHIA,TREN,28,18.4,5.4,2.3,4.1,0.543,0.3,1.1,0.219,0.7,0.9,0.792,1.9,2.9,4.8,1.3,0.8,0.0,0.8,2.1,73,0.601,0.573,155.4,13.3,19.0,16.2,10.7,14.2,2.3,0.2,13.1,0.7,1.3,128.7,107.3,21.4,180.3,15.6,515.0,GF,24,2,0,0,0,0,0,0,20,0,0.113,1.8,1.0,0.2,20,8,0.714,1.2,1.1,2.3,DOLOMITI ENERGIA TRENTO
144,RAYJON TUCKER,BOL,21,12.6,5.3,1.7,4.8,0.347,0.6,2.0,0.293,1.4,1.8,0.789,0.3,1.4,1.8,0.9,0.7,0.0,1.2,1.1,162,0.476,0.406,142.9,3.9,13.5,9.2,11.6,17.5,2.9,0.4,26.5,-4.7,1.1,90.1,107.4,-17.3,48.5,9.1,265.0,SF,182,0,0,0,0,0,0,0,13,0,0.086,0.8,0.6,0.4,15,6,0.714,-0.7,0.6,-0.1,VIRTUS BOLOGNA
145,ALEX TYUS,VAR,20,19.1,5.2,2.2,4.2,0.524,0.0,0.2,0.0,0.8,1.3,0.64,2.1,4.1,6.2,0.4,0.5,1.2,1.1,1.9,108,0.547,0.524,116.4,13.1,25.7,19.4,3.5,18.8,1.2,5.9,14.3,-4.2,1.2,105.9,112.9,-7.0,133.4,13.8,381.0,F,48,1,0,0,0,0,0,0,17,0,0.09,0.4,0.4,0.3,7,13,0.35,0.0,0.5,0.6,OPENJOBMETIS VARESE
146,PAUL BILIGHA,TORT,28,14.4,5.1,2.1,3.9,0.541,0.0,0.2,0.0,0.9,1.1,0.806,0.9,1.3,2.1,0.4,0.1,0.8,0.9,2.0,136,0.583,0.541,134.8,7.0,11.1,9.0,4.1,16.9,0.5,5.3,16.8,-4.6,1.3,107.7,116.4,-8.8,82.4,11.5,403.0,C,143,0,0,0,0,0,0,0,17,0,0.081,0.4,0.2,0.3,15,13,0.536,0.1,0.4,0.5,BERTRAM TORTONA
147,FREDDIE GILLESPIE,MIL,14,15.4,5.1,1.9,2.9,0.675,0.0,0.0,0.0,1.2,2.1,0.586,1.5,2.2,3.7,0.9,0.6,0.6,0.5,2.0,26,0.673,0.675,126.1,12.8,17.7,15.4,8.5,11.7,2.1,4.7,13.4,0.5,1.8,139.9,116.5,23.4,82.4,19.2,216.0,F,110,0,0,0,0,0,0,0,12,0,0.09,1.7,1.1,0.7,7,7,0.5,0.8,0.2,1.0,AX ARMANI EXCHANGE MILAN
148,MATTEO TAMBONE,SAS,28,18.5,5.0,1.8,4.5,0.389,1.1,3.1,0.36,0.4,0.5,0.8,0.3,1.5,1.8,1.1,0.2,0.0,0.5,2.8,175,0.532,0.512,154.9,2.2,10.7,6.3,9.6,10.2,0.6,0.2,13.8,1.1,1.1,107.2,118.9,-11.8,64.1,6.9,518.0,G,168,0,0,0,0,0,0,0,15,0,0.1,2.1,0.4,0.1,11,17,0.393,0.1,0.3,0.4,BANCO DI SARDEGNA SASSARI
149,JORDAN PHILIPPE BAYEHE,TREN,30,18.1,5.0,1.9,3.6,0.528,0.1,0.3,0.2,1.2,1.8,0.648,1.8,2.5,4.3,0.7,0.3,0.4,0.7,2.4,127,0.573,0.537,137.6,12.4,16.8,14.6,5.5,14.3,0.9,2.1,13.0,-1.6,1.4,120.1,110.7,9.4,140.5,12.2,542.0,F,102,0,0,0,0,0,0,0,16,0,0.083,0.9,0.4,0.5,21,9,0.7,0.8,0.9,1.7,DOLOMITI ENERGIA TRENTO
