#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
73,GLEB GOLDYREV,SAM,37,25.2,7.6,2.7,7.0,0.388,1.6,4.7,0.337,0.6,1.2,0.535,0.8,1.5,2.3,0.8,0.6,0.0,0.9,2.8,158,0.509,0.502,126.0,3.7,8.0,5.7,6.0,10.4,1.3,0.1,15.7,-1.4,1.1,100.2,120.4,-20.2,110.6,7.2,930.8,F,133,0,0,0,0,0,0,0,24,0,0.139,0.9,0.7,0.2,9,28,0.243,0.0,-0.4,-0.4,SAMARA
74,EVGENY VORONOV,MBA,43,20.1,7.5,2.5,5.9,0.421,0.8,2.2,0.355,1.8,2.6,0.699,0.6,1.2,1.8,1.5,0.9,0.1,1.4,2.6,125,0.537,0.486,147.5,3.7,8.0,5.8,13.7,17.0,2.6,0.4,20.0,-2.3,1.3,100.9,112.2,-11.3,146.6,10.5,863.6,G,62,0,0,0,0,0,0,0,20,0,0.149,1.0,0.6,0.4,16,27,0.372,0.1,0.6,0.8,MBA MOSCOW
75,MAXIM BARASHKOV,MBA,39,20.9,7.5,2.8,6.2,0.45,1.2,3.5,0.343,0.7,0.9,0.778,0.6,2.3,2.9,1.3,0.4,0.2,0.7,1.3,99,0.568,0.548,157.1,3.8,14.7,9.0,11.7,10.1,1.1,1.1,16.7,0.5,1.2,112.9,114.3,-1.4,210.5,12.6,815.4,SF,37,1,0,0,0,0,0,0,19,0,0.153,1.7,0.6,0.1,13,26,0.333,1.2,0.4,1.6,MBA MOSCOW
76,DANILA POKHODIAEV,AST,39,27.9,7.5,2.8,8.1,0.354,1.3,4.6,0.292,0.5,0.6,0.75,0.8,4.2,5.0,0.9,0.4,0.3,1.1,0.9,149,0.45,0.436,139.6,3.8,18.1,11.1,7.1,11.7,0.8,1.0,16.8,-1.7,0.9,86.7,123.6,-36.8,206.8,7.7,1089.6,PF,39,1,0,0,0,0,0,0,18,0,0.164,0.9,0.4,0.1,2,37,0.051,-1.7,-1.0,-2.6,ASTANA TIGERS
77,ANDREI SOPIN,SAM,42,25.4,7.3,2.5,8.3,0.306,1.2,4.5,0.273,1.0,1.3,0.792,0.7,2.2,2.9,3.7,1.0,0.1,2.6,2.2,161,0.411,0.379,137.1,3.5,11.7,7.3,28.8,22.6,2.2,0.4,21.5,-0.4,0.9,82.8,120.4,-37.6,174.1,6.6,1065.3,PG,14,2,0,0,0,0,0,0,27,0,0.256,1.4,0.4,0.2,7,35,0.167,-2.9,-0.5,-3.4,SAMARA
78,DMITRY SONKO,ENI,42,19.0,7.2,2.4,6.4,0.379,1.3,3.6,0.353,1.1,1.3,0.839,0.6,1.1,1.7,0.8,0.5,0.0,1.0,2.2,136,0.518,0.478,157.2,3.9,7.7,5.8,7.6,13.0,1.5,0.3,20.0,-2.9,1.1,102.7,117.1,-14.3,107.3,9.1,798.8,F,155,0,0,0,0,0,0,0,21,0,0.122,0.7,0.5,0.2,13,29,0.31,0.3,0.0,0.3,ENISEY KRASNOYARSK
79,ANTON KARDANAKHISHVILI,URAL,18,22.3,7.2,2.1,5.6,0.37,1.0,2.9,0.346,2.1,2.6,0.809,0.4,1.7,2.1,3.1,0.9,0.1,2.8,2.6,150,0.539,0.46,152.5,2.2,9.2,5.8,24.1,29.7,2.1,0.2,20.2,-3.4,1.3,91.2,110.0,-18.8,66.1,7.7,400.7,SF,85,0,0,0,0,0,0,0,17,0,0.193,1.1,0.3,0.5,9,9,0.5,-0.5,0.4,-0.1,URALMASH
80,KIRILL ELATONCEV,LOK,49,20.2,7.2,2.5,4.3,0.585,0.3,0.5,0.52,1.8,2.5,0.732,1.6,2.8,4.5,0.7,0.5,1.1,0.8,2.2,45,0.659,0.616,183.7,9.8,17.2,13.5,5.8,12.2,1.3,5.4,13.6,-1.2,1.7,130.0,102.8,27.1,352.1,16.5,988.9,C,91,0,0,0,0,0,0,1,16,0,0.108,1.0,0.7,0.6,33,16,0.673,2.9,2.1,5.0,LOKOMOTIV KUBAN
81,ALEKSA STEPANOVIC,ENI,41,22.8,7.0,2.7,6.6,0.416,0.4,1.7,0.229,1.2,1.8,0.681,1.4,3.1,4.5,1.1,0.9,0.6,1.3,2.5,117,0.481,0.446,132.5,7.5,17.4,12.4,9.5,15.0,2.2,2.5,18.1,-2.4,1.1,97.9,110.1,-12.2,215.3,11.3,933.8,F,26,1,0,0,0,0,0,0,18,0,0.149,0.9,0.7,0.3,13,28,0.317,-0.2,0.9,0.7,ENISEY KRASNOYARSK
82,GEORGY ZHBANOV,ZEN,59,19.8,6.9,2.5,5.2,0.479,1.1,2.9,0.365,0.8,1.4,0.61,1.4,2.0,3.4,1.2,1.3,0.3,0.6,2.3,42,0.591,0.579,145.3,8.8,12.3,10.6,9.7,8.7,3.5,1.7,15.4,1.2,1.3,126.2,100.6,25.6,378.5,16.7,1168.5,SG,51,0,0,0,0,0,1,0,20,0,0.123,2.2,2.3,0.3,48,11,0.814,3.4,2.9,6.2,ZENIT SAINT PETERSBURG
83,ILIA KARPENKOV,NIZ,47,15.5,6.7,2.8,4.7,0.607,0.0,0.1,0.143,1.0,1.3,0.831,1.5,1.7,3.3,1.4,0.3,0.3,1.1,2.4,34,0.645,0.61,158.1,13.2,15.0,14.1,17.6,17.8,1.0,1.9,19.5,-1.1,1.4,120.8,114.5,6.3,248.1,17.4,730.0,C,115,0,0,0,0,0,0,0,20,0,0.149,1.3,0.2,0.3,19,28,0.404,2.1,0.3,2.5,NIZHNY NOVGOROD
84,ANDREY LOPATIN,UNI,50,20.9,6.7,2.2,4.7,0.472,1.1,2.8,0.403,1.1,1.3,0.851,1.2,1.9,3.1,1.5,0.9,0.2,0.9,2.3,83,0.634,0.592,172.6,7.3,11.9,9.6,10.4,15.2,2.4,0.9,13.8,0.2,1.4,126.0,102.5,23.5,289.4,13.9,1043.2,F,120,0,0,0,0,0,0,0,30,0,0.118,1.6,1.0,0.3,38,12,0.76,2.7,2.3,4.9,UNICS KAZAN
85,EVGENII BABURIN,NIZ,37,25.0,6.6,2.1,5.6,0.38,1.7,4.6,0.379,0.6,0.9,0.706,0.4,1.5,1.9,1.7,1.2,0.1,0.8,2.2,133,0.552,0.534,146.4,2.2,8.2,5.2,11.0,12.2,2.6,0.2,13.1,1.3,1.2,112.3,114.5,-2.1,171.5,9.5,923.7,SG,148,0,0,0,0,0,0,0,23,0,0.134,2.1,1.4,0.2,15,22,0.405,1.0,0.4,1.4,NIZHNY NOVGOROD
86,DANIL PEVNEV,MBA,46,15.9,6.6,2.2,4.7,0.461,0.7,2.1,0.327,1.6,2.1,0.768,0.5,2.1,2.6,0.5,0.5,0.3,0.9,2.3,92,0.589,0.535,155.6,4.0,17.5,10.5,6.4,13.4,1.7,1.9,19.5,-3.3,1.4,109.6,110.7,-1.1,169.1,13.0,731.7,F,158,0,0,0,0,0,0,0,19,0,0.103,0.6,0.6,0.4,16,30,0.348,0.9,0.7,1.6,MBA MOSCOW
87,VYACHESLAV ZAYTSEV,URAL,30,21.1,6.6,2.3,5.9,0.398,0.5,1.6,0.286,1.5,1.9,0.759,0.8,2.9,3.7,2.1,0.8,0.3,1.0,1.3,93,0.491,0.438,144.2,4.8,16.7,10.7,16.6,13.0,2.2,1.5,17.3,1.8,1.1,104.4,102.5,2.0,179.8,13.0,634.2,G,77,0,0,0,0,0,0,0,22,0,0.156,2.1,0.8,0.3,16,14,0.533,0.4,1.3,1.7,URALMASH
88,ALEXANDER SHASHKOV,PARM,37,16.6,6.6,2.6,5.5,0.48,0.7,1.9,0.352,0.7,0.9,0.735,1.2,2.4,3.6,0.9,0.5,0.4,0.9,1.7,59,0.562,0.542,156.8,9.2,18.2,13.7,9.9,13.2,1.8,2.4,19.3,-1.6,1.2,111.1,112.2,-1.1,196.8,15.6,612.4,C,52,0,0,0,0,0,0,0,22,0,0.12,1.1,0.6,0.2,15,22,0.405,0.9,0.5,1.4,PARMA BASKET PERM
89,SERGEY DOLININ,ENI,45,19.0,6.4,2.5,5.5,0.458,0.4,1.4,0.328,0.9,1.3,0.719,1.8,3.3,5.2,0.6,0.7,0.6,1.0,2.8,79,0.527,0.498,150.5,12.1,22.4,17.2,6.5,14.4,2.0,3.5,17.9,-3.2,1.2,106.9,108.9,-2.0,255.1,14.3,852.9,F,129,0,0,0,0,0,0,0,16,0,0.121,0.6,0.7,0.2,14,31,0.311,0.7,1.0,1.8,ENISEY KRASNOYARSK
90,VLADISLAV IEMCHENKO,LOK,55,15.6,6.4,2.2,5.2,0.433,0.6,2.1,0.287,1.3,2.1,0.649,0.7,1.2,1.9,2.2,0.9,0.1,1.1,1.7,81,0.528,0.491,136.9,5.0,9.6,7.3,22.8,15.7,2.9,0.4,20.3,2.0,1.2,108.0,103.7,4.3,246.8,14.1,860.6,G,74,0,0,0,0,0,0,0,19,0,0.146,2.0,0.8,0.4,37,18,0.673,1.0,1.7,2.7,LOKOMOTIV KUBAN
91,DMITRY KULAGIN,UNI,48,21.2,6.4,2.3,5.8,0.4,1.0,3.0,0.343,0.7,1.0,0.739,0.5,2.2,2.7,3.5,0.6,0.1,0.9,1.7,94,0.511,0.488,148.2,3.0,13.4,8.2,24.7,12.5,1.6,0.5,15.6,6.8,1.1,118.1,103.8,14.3,302.0,12.9,1018.7,SG,44,1,0,0,0,0,0,0,23,0,0.188,3.9,0.7,0.2,37,11,0.771,2.1,2.0,4.1,UNICS KAZAN
92,LOUIS LABEYRIE,UNI,23,16.4,6.4,2.1,4.0,0.527,1.0,2.2,0.46,1.1,1.4,0.788,1.6,2.7,4.3,0.9,0.3,0.1,0.4,0.7,20,0.684,0.651,177.5,12.6,20.2,16.5,8.5,8.5,1.2,0.8,14.7,0.9,1.6,143.9,102.5,41.4,160.1,19.6,376.3,PF,154,0,0,0,0,0,0,0,18,0,0.099,2.0,0.8,0.4,17,6,0.739,1.8,0.8,2.6,UNICS KAZAN
93,DMITRIY KHVOSTOV,NIZ,30,18.8,6.4,2.2,5.1,0.438,1.3,3.2,0.406,0.6,0.8,0.783,0.3,1.3,1.6,3.8,0.7,0.0,1.4,2.0,88,0.585,0.565,162.7,1.8,9.5,5.6,33.7,20.9,2.0,0.0,17.2,6.0,1.2,115.5,110.3,5.3,168.1,13.5,565.5,G,138,0,0,0,0,0,0,0,16,0,0.208,2.7,0.5,0.2,15,15,0.5,1.2,0.5,1.8,NIZHNY NOVGOROD
94,NIKITA KOSYAKOV,SAM,15,18.6,6.3,2.6,4.8,0.542,0.1,0.3,0.25,1.1,1.3,0.8,1.5,2.3,3.7,0.6,0.3,0.2,0.8,2.1,104,0.588,0.549,159.2,9.1,16.5,12.5,7.7,12.9,1.0,1.1,15.6,-2.1,1.3,110.6,126.2,-15.5,70.0,12.3,279.0,F,147,0,0,0,0,0,0,0,17,0,0.143,0.8,0.4,0.3,1,14,0.067,0.3,-0.4,0.0,SAMARA
95,GALIN SMITH,AST,40,18.4,6.3,2.7,4.9,0.562,0.0,0.0,0.0,0.9,1.8,0.479,1.5,2.9,4.4,0.9,0.4,1.0,1.7,2.6,100,0.559,0.562,104.1,10.3,18.9,14.7,11.4,22.7,1.1,5.2,19.6,-5.8,1.3,93.7,120.2,-26.6,197.6,12.5,737.9,F,17,2,0,0,0,0,0,0,19,0,0.157,0.5,0.2,0.4,2,38,0.05,-0.7,-0.3,-1.0,ASTANA TIGERS
96,ALEXANDER PETENEV,AVT,43,23.6,6.3,2.2,5.4,0.397,0.8,2.7,0.298,1.1,1.3,0.845,0.8,2.3,3.1,1.2,1.0,0.3,0.9,2.7,132,0.518,0.47,154.1,4.2,12.7,8.4,8.7,12.8,2.4,1.4,13.8,-0.3,1.1,106.1,108.9,-2.7,193.0,9.8,1013.1,F,173,0,0,0,0,0,0,0,17,0,0.124,1.4,1.2,0.2,18,25,0.419,0.6,1.3,1.8,AVTODOR SARATOV
97,MATIC REBEC,NIZ,11,19.3,6.2,1.9,6.6,0.288,0.8,4.2,0.196,1.5,2.0,0.773,0.5,2.3,2.8,3.1,0.9,0.0,2.3,1.6,153,0.411,0.349,125.6,3.6,16.0,9.6,28.2,23.2,2.7,0.0,24.7,-1.1,0.9,84.0,106.9,-22.8,39.8,7.6,212.0,PG,167,0,0,0,0,0,0,0,16,0,0.185,1.4,0.4,0.3,4,7,0.364,-0.6,0.3,-0.3,NIZHNY NOVGOROD
98,EVGENIY BELYANKOV,URAL,41,19.3,6.1,2.0,4.8,0.414,1.1,2.9,0.373,1.0,1.3,0.782,1.3,1.8,3.1,0.6,0.4,0.1,0.6,2.6,124,0.565,0.525,156.9,8.3,11.4,9.9,5.0,9.4,1.0,0.5,14.7,-1.0,1.3,116.8,111.4,5.4,156.1,10.5,789.4,PF,55,0,0,0,0,0,0,0,19,0,0.093,1.0,0.7,0.3,20,21,0.488,1.3,0.7,2.0,URALMASH
99,DANIIL KASATKIN,MBA,45,18.7,6.0,1.9,5.7,0.333,0.6,2.2,0.26,1.6,2.2,0.713,0.4,1.6,2.1,2.7,0.4,0.0,1.6,2.0,154,0.446,0.384,130.6,2.9,11.7,7.1,26.3,19.4,1.3,0.1,21.3,0.9,1.0,91.5,114.1,-22.6,136.1,7.5,840.7,PG,142,0,0,0,0,0,0,0,18,0,0.176,1.7,0.3,0.4,16,29,0.356,-1.1,0.4,-0.7,MBA MOSCOW
100,DMITRII KHALDEEV,AVT,35,15.5,5.9,2.5,4.5,0.551,0.0,0.0,0.0,0.9,1.3,0.733,1.5,1.6,3.1,0.6,0.4,0.1,0.7,1.9,70,0.582,0.551,128.4,12.2,13.7,13.0,8.1,12.8,1.5,0.8,17.9,-2.1,1.3,115.4,114.0,1.5,147.9,14.8,543.3,C,83,0,0,0,0,0,0,0,17,0,0.118,0.8,0.6,0.3,13,22,0.371,1.0,0.3,1.3,AVTODOR SARATOV
101,VLADISLAV BLIZNYUK,ENI,45,19.9,5.9,2.0,5.8,0.34,1.1,3.4,0.32,0.9,1.0,0.83,0.3,1.3,1.5,2.1,0.3,0.0,1.4,1.6,160,0.47,0.433,149.0,1.7,8.2,4.9,18.9,17.7,0.8,0.0,18.3,0.2,1.0,95.9,118.4,-22.5,117.1,6.8,895.4,PG,60,0,0,0,0,0,0,0,16,0,0.155,1.5,0.2,0.2,14,31,0.311,-0.5,-0.1,-0.6,ENISEY KRASNOYARSK
102,EGOR AMOSOV,SAM,34,21.6,5.9,2.1,6.0,0.353,1.2,3.6,0.323,0.5,0.7,0.667,0.6,2.9,3.5,1.5,1.0,0.3,1.6,2.4,152,0.466,0.451,134.2,3.2,18.3,10.2,13.9,20.4,2.6,1.4,17.4,-2.9,1.0,84.9,118.2,-33.3,132.3,7.6,734.1,F,96,0,0,0,0,0,1,0,14,0,0.151,0.9,0.6,0.1,6,28,0.176,-1.4,-0.1,-1.5,SAMARA
103,ARTEM ANTIPOV,NIZ,43,18.2,5.8,2.0,4.1,0.494,0.5,1.4,0.361,1.3,1.7,0.733,1.6,1.7,3.3,0.4,0.5,0.3,0.7,2.2,97,0.6,0.557,158.8,12.0,12.5,12.3,4.1,12.2,1.4,1.8,14.5,-2.1,1.4,120.7,115.3,5.4,189.9,12.7,781.3,F,80,0,0,0,0,0,0,0,13,0,0.087,0.7,0.7,0.4,16,27,0.372,1.6,0.3,1.9,NIZHNY NOVGOROD
104,KASEY SHEPHERD,NIZ,10,13.9,5.8,2.2,5.5,0.4,0.8,2.1,0.381,0.6,0.8,0.75,0.4,1.4,1.8,2.5,1.0,0.0,1.2,1.5,68,0.496,0.473,153.1,3.6,12.8,8.1,31.7,17.0,3.9,0.0,23.5,3.3,1.1,103.9,103.1,0.8,43.8,14.9,138.9,G,56,0,0,0,0,0,0,0,20,0,0.162,2.1,0.8,0.1,6,4,0.6,0.1,0.3,0.4,NIZHNY NOVGOROD
105,SERGEY KARASEV,ZEN,50,18.5,5.8,1.9,4.1,0.456,1.2,2.9,0.42,0.9,1.0,0.86,0.3,2.2,2.5,1.4,1.0,0.3,0.3,2.1,69,0.639,0.603,173.5,2.1,14.5,8.5,11.2,7.0,2.9,1.4,12.5,3.1,1.4,134.7,99.4,35.3,276.0,14.8,923.6,SF,118,0,0,0,0,0,0,0,27,0,0.106,4.0,2.9,0.2,42,8,0.84,2.8,2.4,5.2,ZENIT SAINT PETERSBURG
106,IEVGEN MINCENKO,MBA,44,13.5,5.8,2.2,3.3,0.667,0.0,0.2,0.111,1.4,1.9,0.714,2.0,2.9,4.8,0.3,0.3,0.5,0.6,1.7,12,0.699,0.67,149.2,18.2,28.3,23.1,4.1,13.0,1.3,3.6,16.7,-3.2,1.8,133.4,108.5,25.0,277.5,22.0,594.3,C,9,3,0,0,0,0,0,0,19,0,0.093,0.4,0.5,0.6,16,28,0.364,2.4,0.8,3.2,MBA MOSCOW
107,ALEXANDER GUDUMAK,LOK,18,15.5,5.7,2.4,4.2,0.573,0.4,0.9,0.438,0.6,0.8,0.667,0.4,1.4,1.8,0.8,0.4,0.2,0.8,2.6,122,0.631,0.62,167.8,3.6,10.8,7.3,8.3,15.5,1.3,1.4,15.1,-1.7,1.4,113.2,107.5,5.7,55.4,10.8,279.6,PF,130,0,0,0,0,0,0,0,13,0,0.1,1.0,0.5,0.2,13,5,0.722,0.4,0.4,0.8,LOKOMOTIV KUBAN
108,RUSTAM MURZAGALIYEV,AST,36,26.4,5.6,1.9,6.6,0.286,1.4,5.1,0.28,0.4,0.5,0.833,0.5,1.9,2.4,2.3,0.6,0.0,1.9,2.6,175,0.411,0.393,139.9,2.3,8.5,5.4,18.1,21.9,1.3,0.1,16.4,-1.4,0.8,76.9,125.4,-48.4,76.5,3.3,951.0,PG,49,0,0,0,0,0,0,0,14,0,0.189,1.2,0.3,0.1,2,34,0.056,-2.6,-1.2,-3.7,ASTANA TIGERS
109,ASKAR MAYDEKIN,AST,40,12.9,5.5,1.6,3.4,0.485,0.0,0.1,0.2,2.2,2.9,0.774,0.6,1.9,2.5,0.5,0.5,0.4,1.4,2.7,109,0.596,0.489,145.9,6.0,17.9,11.9,8.4,22.6,1.9,2.9,22.9,-8.1,1.6,98.3,122.3,-24.0,102.1,12.1,514.5,C,132,0,0,0,0,0,0,0,16,0,0.093,0.4,0.3,0.9,2,38,0.05,-0.1,-0.4,-0.5,ASTANA TIGERS
110,MAXIM LICHUTIN,MBA,31,14.9,5.5,1.9,4.6,0.406,0.5,1.9,0.267,1.2,1.6,0.76,0.4,0.8,1.2,1.5,0.6,0.1,1.3,2.5,138,0.515,0.462,143.2,3.2,6.9,5.0,18.7,19.9,2.2,0.4,21.0,-2.0,1.2,96.8,114.3,-17.5,62.0,8.6,462.8,PG,180,0,0,0,0,0,0,0,17,0,0.124,1.2,0.4,0.3,12,19,0.387,-0.2,0.2,0.0,MBA MOSCOW
111,MIKHAIL BELENITSKII,UNI,45,20.8,5.5,1.8,4.6,0.401,0.9,2.6,0.336,0.9,1.4,0.631,1.1,2.6,3.7,1.4,1.3,0.2,0.7,2.6,105,0.522,0.495,136.8,6.7,15.7,11.2,9.6,11.3,3.4,1.2,13.1,1.1,1.2,115.2,97.9,17.3,245.4,12.3,937.8,SG,86,0,0,0,0,0,0,0,20,0,0.104,2.0,2.0,0.3,34,11,0.756,1.3,2.6,4.0,UNICS KAZAN
112,IVAN UKHOV,CSKA,50,16.4,5.4,1.9,3.8,0.508,1.2,2.4,0.512,0.3,0.4,0.8,0.8,2.2,2.9,2.0,1.1,0.1,0.8,2.7,40,0.681,0.67,182.0,6.3,16.0,11.4,19.0,17.4,3.7,1.0,14.0,3.0,1.4,130.3,97.6,32.7,292.3,16.8,818.3,SF,159,0,0,0,0,0,0,0,20,0,0.129,2.4,1.3,0.1,41,9,0.82,2.6,2.4,5.0,CSKA MOSCOW
113,VLADISLAV PEREVALOV,ENI,33,13.4,5.3,1.7,4.4,0.377,0.9,2.8,0.33,1.1,1.3,0.837,0.2,1.0,1.2,0.4,0.3,0.1,0.5,1.2,126,0.534,0.479,154.4,2.3,9.5,5.8,5.6,9.3,1.3,0.5,19.6,-1.9,1.2,109.0,117.9,-8.9,69.9,10.5,443.1,G,98,0,0,0,0,0,0,0,23,0,0.079,0.8,0.6,0.3,9,24,0.273,0.5,0.0,0.5,ENISEY KRASNOYARSK
114,IVAN BELOUSOV,MBA,42,16.0,5.3,2.0,4.8,0.423,0.6,1.7,0.342,0.7,0.8,0.879,0.4,1.2,1.6,1.5,0.4,0.1,1.4,2.0,147,0.52,0.485,164.4,2.8,10.1,6.3,18.3,21.8,1.2,0.8,19.6,-2.6,1.1,93.3,114.1,-20.9,97.1,7.8,670.2,SG,141,0,0,0,0,0,0,0,16,0,0.135,1.1,0.3,0.2,15,27,0.357,-0.6,0.3,-0.3,MBA MOSCOW
115,KIRILL TEMIROV,LOK,50,14.9,5.3,1.5,3.8,0.403,0.4,1.6,0.268,1.8,2.1,0.849,0.5,1.1,1.7,1.2,1.0,0.1,0.7,2.2,95,0.56,0.461,152.0,4.3,9.1,6.7,12.7,12.8,3.4,0.4,16.1,0.8,1.4,116.5,102.7,13.9,175.0,12.9,745.9,G,168,0,0,0,0,0,0,0,14,0,0.091,1.8,1.4,0.6,32,18,0.64,1.4,1.6,3.0,LOKOMOTIV KUBAN
116,VLADISLAV ODINOKOV,ENI,45,16.7,5.1,1.7,3.8,0.434,0.9,2.3,0.381,0.9,1.0,0.891,1.0,1.4,2.3,0.3,0.2,0.1,0.3,1.5,114,0.598,0.549,170.6,7.1,10.4,8.7,3.1,6.8,0.7,0.8,13.1,-0.7,1.3,127.6,117.4,10.2,153.3,11.4,752.5,C,102,0,0,0,0,0,0,0,17,0,0.074,0.9,0.7,0.3,14,31,0.311,1.8,0.0,1.8,ENISEY KRASNOYARSK
117,ANDREY VORONTSEVICH,ZEN,60,18.9,5.1,1.8,3.9,0.476,1.2,2.7,0.457,0.2,0.3,0.8,0.9,2.5,3.4,1.2,0.6,0.4,0.4,1.7,85,0.644,0.636,173.3,5.9,16.0,11.1,9.4,9.5,1.6,2.1,11.1,1.9,1.3,133.5,103.4,30.1,341.4,13.7,1133.3,F,50,0,0,0,0,0,0,0,18,0,0.099,2.8,1.4,0.1,48,12,0.8,3.0,2.3,5.3,ZENIT SAINT PETERSBURG
118,JAKEENAN GANT,NIZ,12,14.6,5.0,1.9,3.6,0.535,0.4,1.3,0.333,0.8,1.0,0.75,1.0,1.6,2.6,0.2,0.8,0.6,0.5,1.3,62,0.621,0.593,161.8,8.3,13.9,11.0,2.0,11.1,2.8,4.3,14.4,-2.6,1.4,119.8,102.4,17.4,53.5,15.3,175.2,F,122,0,0,0,0,0,0,0,10,0,0.073,0.3,1.5,0.3,6,6,0.5,0.4,0.3,0.7,NIZHNY NOVGOROD
119,IVAN PYNKO,SAM,28,17.4,4.9,1.6,4.8,0.338,0.4,1.9,0.192,1.3,1.7,0.766,1.0,2.6,3.6,0.9,1.0,0.1,1.1,2.6,139,0.442,0.376,129.7,6.6,20.1,13.0,9.3,16.3,3.0,0.4,17.7,-2.7,1.0,91.1,110.4,-19.3,89.1,8.6,488.6,F,104,0,0,0,0,0,0,0,13,0,0.098,0.8,0.9,0.4,7,21,0.25,-0.5,0.4,-0.1,SAMARA
120,ANTON KVITKOVSKY,LOK,53,13.7,4.8,1.7,3.7,0.462,0.5,1.5,0.342,0.8,1.1,0.754,1.0,1.8,2.8,0.8,0.6,0.3,0.6,2.2,87,0.567,0.53,155.8,8.4,16.6,12.5,8.9,12.2,2.4,2.0,15.5,-0.6,1.3,116.2,101.2,15.0,206.9,13.6,723.7,F,89,0,0,0,0,0,0,0,21,0,0.082,1.3,1.1,0.3,35,18,0.66,1.3,1.7,3.0,LOKOMOTIV KUBAN
121,PASHA ISMAILOV,MBA,17,19.2,4.6,1.8,4.8,0.383,0.5,1.4,0.333,0.5,0.8,0.692,1.6,2.1,3.8,1.0,0.5,0.6,0.9,2.3,131,0.455,0.432,140.8,10.3,14.6,12.4,9.8,14.7,1.5,3.4,15.0,-1.1,1.0,97.4,108.5,-11.0,70.9,9.8,326.0,F,161,0,0,0,0,0,0,0,11,0,0.112,1.1,0.6,0.2,6,11,0.353,0.0,0.4,0.3,MBA MOSCOW
122,ANDREI DESIATNIKOV,AST,37,14.6,4.6,2.0,3.6,0.564,0.0,0.1,0.0,0.5,1.5,0.37,1.7,2.8,4.4,0.6,0.4,0.8,0.9,1.8,67,0.542,0.564,93.4,14.2,22.6,18.4,10.1,17.8,1.3,5.3,17.5,-3.5,1.3,99.6,116.8,-17.2,185.5,14.9,539.4,C,113,0,0,0,0,0,0,0,12,0,0.118,0.7,0.4,0.4,2,35,0.054,0.0,0.0,0.0,ASTANA TIGERS
123,STANISLAV ILNITSKIY,PARM,49,24.7,4.6,1.5,3.6,0.423,0.8,2.0,0.41,0.7,1.0,0.723,1.1,2.8,3.9,1.1,0.6,0.2,0.6,3.2,144,0.57,0.54,155.6,5.8,14.0,9.9,6.7,13.7,1.3,1.1,8.9,0.4,1.3,117.1,114.3,2.8,216.4,8.1,1210.0,PF,125,0,0,0,0,0,0,0,14,0,0.09,1.7,0.9,0.3,19,30,0.388,1.4,0.6,1.9,PARMA BASKET PERM
124,TIMOFEY YAKUSHIN,PARM,46,15.7,4.5,1.6,4.6,0.351,0.9,2.5,0.36,0.4,0.7,0.606,0.2,1.3,1.5,1.8,0.6,0.1,1.4,2.1,163,0.463,0.448,131.6,1.2,10.7,6.0,18.2,21.8,2.0,0.9,19.1,-1.2,1.0,86.8,113.5,-26.8,95.4,6.5,720.3,G,67,0,0,0,0,0,0,0,19,0,0.117,1.3,0.4,0.2,18,28,0.391,-1.3,0.4,-0.9,PARMA BASKET PERM
125,KIRILL PISKLOV,URAL,43,15.3,4.4,1.5,3.3,0.468,0.9,2.1,0.418,0.5,0.7,0.7,0.7,1.3,2.1,0.8,0.6,0.0,0.6,1.3,111,0.619,0.603,158.6,6.0,10.7,8.4,9.4,13.5,2.2,0.0,12.8,0.0,1.4,119.3,110.3,9.0,158.5,11.9,659.9,SG,78,0,0,0,0,0,0,0,16,0,0.087,1.5,1.1,0.2,21,22,0.488,1.1,0.7,1.8,URALMASH
126,JOHN JENKINS,LOK,17,13.5,4.4,1.5,4.1,0.371,0.8,2.4,0.341,0.5,0.6,0.9,0.2,1.1,1.2,0.5,0.1,0.0,0.4,1.1,156,0.504,0.471,161.3,1.5,10.3,5.7,6.4,8.6,0.5,0.0,15.7,-0.4,1.1,104.4,112.7,-8.4,29.8,7.3,228.9,SG,163,0,0,0,0,0,0,0,12,0,0.07,1.3,0.3,0.1,10,7,0.588,0.1,0.2,0.3,LOKOMOTIV KUBAN
127,ROMAN ZAGRETDINOV,ENI,44,14.0,4.4,1.8,3.5,0.513,0.0,0.0,1.0,0.8,1.3,0.614,2.0,2.2,4.2,0.3,0.3,0.5,0.7,2.2,72,0.542,0.516,212.7,17.8,20.3,19.0,4.0,14.5,1.1,4.0,16.0,-3.5,1.3,112.3,110.9,1.4,189.6,14.6,617.9,C,30,1,0,0,0,0,0,0,14,0,0.079,0.4,0.4,0.4,14,30,0.318,0.9,0.6,1.5,ENISEY KRASNOYARSK
