#_prom,Player,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,#_adv,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,MIN,Pos,#,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,OWS,DWS,WS,Team_completo
11,HUNTER HALE,ATH,28,26.8,14.6,4.4,11.0,0.401,2.0,5.6,0.354,3.8,4.7,0.811,0.4,3.4,3.8,3.4,0.9,0.1,2.3,2.8,60,0.56,0.492,156.6,1.9,15.9,9.0,21.6,15.1,1.9,0.3,27.8,-0.3,1.3,107.0,110.7,-3.7,229.0,15.2,749.6,G,53,0,0,0,0,0,0,0,34,0,0.258,1.4,0.4,0.4,17,11,0.607,0.7,1.0,1.7,AEK ATHENS
12,SHARIFE COOPER,ARI,18,26.2,14.3,4.7,10.7,0.435,1.4,4.2,0.333,3.6,4.4,0.813,0.7,2.1,2.8,4.3,0.8,0.0,3.5,3.6,78,0.565,0.5,158.1,3.0,10.0,6.4,32.4,21.6,1.7,0.0,28.2,-2.4,1.3,103.3,113.3,-10.0,120.8,13.7,471.1,PG,111,0,0,0,0,0,0,0,31,0,0.323,1.2,0.2,0.4,7,11,0.389,0.1,0.4,0.6,ARIS MIDEA THESSALONIKI
13,MINDAUGAS KUZMINSKAS,ATH,24,23.5,14.3,5.0,8.6,0.578,1.5,3.3,0.468,2.8,3.5,0.788,1.5,2.3,3.8,1.5,0.7,0.3,1.1,1.8,8,0.703,0.667,183.4,8.3,12.3,10.3,11.8,10.0,1.6,1.4,23.3,-0.5,1.7,133.6,111.8,21.8,242.9,23.1,564.5,SF,124,0,0,0,0,0,0,0,25,0,0.213,1.3,0.6,0.4,15,9,0.625,2.7,0.6,3.4,AEK ATHENS
14,KENDRICK NUNN,PAN,28,23.9,13.8,5.0,9.3,0.533,2.1,4.5,0.472,1.8,1.9,0.942,0.3,2.6,2.9,3.6,0.7,0.0,2.1,1.5,19,0.682,0.648,194.7,1.4,13.1,7.6,24.4,17.4,1.5,0.0,24.5,1.1,1.5,123.9,109.2,14.7,273.3,19.7,670.3,SG,64,0,0,0,0,0,0,0,27,0,0.26,1.7,0.3,0.2,25,3,0.893,2.4,1.0,3.4,PANATHINAIKOS
15,SHAVAR REYNOLDS JR.,PAOK,27,28.5,13.8,5.0,10.4,0.479,1.2,3.0,0.4,2.6,3.0,0.888,0.7,1.5,2.2,4.3,0.9,0.0,1.9,3.1,47,0.588,0.535,176.6,2.9,6.6,4.7,29.3,14.1,1.6,0.0,22.5,3.2,1.3,119.0,114.9,4.1,225.3,15.9,770.8,,86,0,0,0,0,0,0,0,27,0,0.336,2.2,0.4,0.3,12,15,0.444,2.0,0.6,2.6,PAOK BC
16,SAM GRIFFIN,LAV,20,23.5,13.4,5.1,10.1,0.505,1.5,4.1,0.366,1.7,2.1,0.829,0.6,1.6,2.2,1.7,0.4,0.0,1.9,1.3,42,0.609,0.579,170.0,3.1,8.2,5.7,13.9,14.7,0.8,0.0,26.1,-3.3,1.3,110.6,118.4,-7.8,126.6,16.2,470.4,PG,79,0,0,0,0,0,0,0,29,0,0.232,0.9,0.2,0.2,7,13,0.35,0.7,0.1,0.8,GS LAVRIO
17,KENDRICK RAY,PAI,17,27.5,13.4,4.9,11.6,0.426,1.4,4.1,0.343,2.1,2.6,0.795,0.2,1.9,2.2,3.8,0.8,0.1,1.6,3.4,79,0.525,0.487,156.5,1.1,9.0,5.0,25.5,11.5,1.6,0.5,25.0,3.1,1.2,107.9,117.4,-9.6,115.0,13.7,467.0,G,94,0,0,1,0,0,0,0,41,0,0.299,2.3,0.5,0.2,7,10,0.412,0.4,0.2,0.6,PANIONIOS BC
18,C.J. HARRIS,PER,23,27.0,13.2,3.6,7.8,0.461,1.4,3.2,0.438,4.6,5.2,0.883,0.3,2.0,2.3,4.1,0.6,0.0,2.6,2.8,43,0.653,0.55,178.3,1.7,9.5,5.5,28.6,20.2,1.3,0.0,23.1,0.7,1.7,119.4,123.3,-3.9,183.8,16.2,621.7,PG,27,1,0,0,0,0,0,0,25,0,0.29,1.6,0.2,0.7,7,16,0.304,1.8,-0.3,1.5,PERISTERI BC
19,DARRAL WILLIS,ARI,16,26.1,12.8,4.1,9.4,0.437,0.9,3.6,0.241,3.7,4.6,0.808,2.1,4.6,6.7,1.3,1.1,0.3,2.1,2.4,41,0.56,0.483,148.7,9.7,21.3,15.4,9.2,15.3,2.3,1.1,23.9,-4.6,1.4,108.2,105.9,2.4,143.1,16.3,417.0,FC,16,2,0,0,0,0,0,0,26,0,0.195,0.6,0.5,0.5,6,10,0.375,0.4,0.8,1.2,ARIS MIDEA THESSALONIKI
20,CEDI OSMAN,PAN,26,22.1,12.6,4.1,8.4,0.484,1.7,4.6,0.37,2.7,3.8,0.724,0.3,3.1,3.4,0.9,0.4,0.2,0.8,2.0,33,0.624,0.584,157.8,1.9,16.2,9.7,6.2,7.4,1.0,0.7,23.6,-1.0,1.5,124.1,108.1,16.0,185.0,17.3,575.2,GF,119,0,0,0,0,0,0,0,25,0,0.149,1.1,0.5,0.4,23,3,0.885,1.8,1.0,2.8,PANATHINAIKOS
21,MARIUS GRIGONIS,PAN,2,25.8,12.5,4.0,6.5,0.615,2.0,3.5,0.571,2.5,3.0,0.833,0.0,2.5,2.5,1.0,1.5,0.0,1.0,1.5,13,0.799,0.769,202.0,0.0,13.7,6.6,5.8,11.3,3.2,0.0,15.9,-1.3,1.9,146.8,112.3,34.5,18.3,21.1,51.7,SF,83,0,0,0,0,0,0,0,17,0,0.154,1.0,1.5,0.5,2,0,1.0,0.3,0.0,0.3,PANATHINAIKOS
22,ISAIAH REESE,PROM,13,27.4,12.3,4.5,11.0,0.413,2.1,6.0,0.346,1.2,1.5,0.75,0.5,1.5,1.9,6.2,1.5,0.0,2.2,3.2,44,0.527,0.507,150.9,2.0,6.8,4.4,40.9,15.6,3.1,0.0,24.5,7.3,1.1,107.7,109.0,-1.3,117.5,16.1,356.1,F,98,0,0,0,0,0,0,0,24,0,0.363,2.9,0.7,0.1,6,7,0.462,0.4,0.5,0.9,ASP PROMITHEAS PATRAS
23,OMER YURTSEVEN,PAN,17,21.1,12.3,5.0,7.9,0.634,0.3,0.8,0.357,2.0,2.7,0.739,2.6,4.5,7.1,0.8,0.5,1.3,1.4,1.5,5,0.678,0.653,173.1,17.3,24.8,21.4,6.7,13.0,1.2,6.8,23.8,-3.9,1.6,130.0,101.3,28.7,201.3,26.3,358.4,C,6,3,0,0,0,0,0,0,24,0,0.178,0.6,0.3,0.3,14,3,0.824,1.6,0.9,2.5,PANATHINAIKOS
24,JARELL EDDIE,PER,27,28.1,12.3,3.9,8.9,0.442,2.8,6.7,0.418,1.6,1.9,0.827,0.5,3.0,3.6,1.0,0.9,0.1,1.1,2.0,67,0.63,0.6,168.6,2.4,14.1,8.2,7.1,10.2,1.9,0.4,19.1,-1.5,1.4,118.1,118.2,-0.1,205.5,14.5,757.4,SF,88,0,0,0,0,0,0,0,31,0,0.187,0.9,0.8,0.2,10,17,0.37,1.5,0.2,1.7,PERISTERI BC
25,KENDALL SMITH,PAI,8,29.0,12.3,4.8,12.6,0.376,1.4,4.4,0.314,1.4,2.3,0.611,0.4,1.8,2.1,3.0,0.6,0.0,3.1,2.1,142,0.45,0.431,130.2,1.6,7.9,4.7,20.6,18.7,1.2,0.0,28.4,-4.0,1.0,82.7,102.1,-19.4,24.5,6.7,231.7,G,156,0,0,0,0,0,0,0,16,0,0.282,1.0,0.2,0.2,4,4,0.5,-0.8,0.5,-0.3,PANIONIOS BC
26,JORDON VARNADO,PROM,26,28.1,12.2,4.8,9.8,0.492,1.2,3.7,0.316,1.4,2.3,0.627,1.5,3.5,5.0,1.5,1.0,1.0,1.5,2.3,61,0.566,0.551,143.5,6.4,16.4,11.3,10.7,12.5,2.0,3.6,21.1,-1.8,1.2,107.4,109.1,-1.7,231.1,15.2,731.0,SF,131,0,0,0,0,0,0,0,22,0,0.229,1.0,0.7,0.2,13,13,0.5,0.5,1.1,1.6,ASP PROMITHEAS PATRAS
27,ELVAR FRIDRIKSSON,MAR,28,27.2,11.9,3.8,8.4,0.447,1.1,3.1,0.356,3.3,3.8,0.877,0.3,1.6,2.0,6.2,1.0,0.0,3.0,2.4,64,0.593,0.513,168.0,1.4,7.3,4.4,40.6,23.0,1.9,0.0,22.7,4.1,1.4,111.6,117.7,-6.2,245.0,15.0,761.8,G,15,2,0,0,0,0,0,0,28,0,0.355,2.1,0.3,0.5,9,19,0.321,1.2,0.3,1.5,MAROUSSI BC
28,MICHAIL LOUNTZIS,PROM,24,27.8,11.8,3.5,9.1,0.388,1.2,4.1,0.283,3.6,5.1,0.705,0.6,3.1,3.7,3.8,1.5,0.0,2.5,2.2,83,0.521,0.452,137.6,2.8,14.8,8.5,24.4,18.3,3.1,0.0,23.9,-0.2,1.3,101.0,111.3,-10.3,184.5,12.9,667.5,PG,31,1,0,0,0,0,0,0,21,0,0.264,1.5,0.6,0.6,13,11,0.542,-0.2,0.8,0.7,ASP PROMITHEAS PATRAS
29,ALEC PETERS,OLY,30,20.9,11.8,3.8,6.9,0.548,1.6,3.6,0.449,2.6,2.9,0.886,0.7,2.9,3.7,1.5,0.8,0.1,1.3,1.8,14,0.717,0.663,188.3,4.9,17.3,11.5,11.4,13.6,2.0,0.4,22.0,-1.6,1.7,131.7,104.2,27.5,256.5,20.9,626.7,F,117,0,0,0,0,0,0,0,31,0,0.165,1.1,0.6,0.4,27,3,0.9,2.6,1.4,4.0,OLYMPIACOS
30,MOSES WRIGHT,OLY,7,17.5,11.7,4.7,7.0,0.673,0.1,0.3,0.5,2.1,3.9,0.556,1.9,3.6,5.4,0.7,0.3,1.0,0.3,1.4,3,0.673,0.684,172.9,15.5,23.8,20.1,7.3,3.2,0.9,6.3,24.5,1.1,1.7,139.3,94.0,45.3,73.9,29.3,122.6,FC,126,0,0,0,0,0,0,0,23,0,0.165,2.5,1.0,0.6,6,1,0.857,0.8,0.4,1.2,OLYMPIACOS
31,MATT LEWIS,KARD,26,25.1,11.7,3.9,8.6,0.453,1.9,5.0,0.38,2.0,3.2,0.646,0.8,2.3,3.1,1.3,0.6,0.2,1.2,2.9,73,0.587,0.563,147.9,3.8,11.6,7.6,10.1,10.7,1.3,1.1,21.3,-1.2,1.4,114.9,113.2,1.6,158.8,14.0,653.5,GF,132,0,0,0,0,0,0,0,22,0,0.192,1.1,0.5,0.4,13,13,0.5,1.2,0.6,1.8,AS KARDITSAS
32,LANDRY NNOKO,PAI,25,25.9,11.4,3.6,6.6,0.548,0.0,0.0,0.0,4.1,5.0,0.816,2.3,4.4,6.8,1.3,0.3,0.5,1.6,2.1,25,0.643,0.548,136.4,11.3,22.0,16.6,9.2,15.3,0.7,2.3,19.5,-2.8,1.7,122.8,109.0,13.8,241.9,18.0,648.2,FC,11,2,0,0,0,0,0,0,18,0,0.176,0.8,0.2,0.8,10,15,0.4,1.9,1.0,2.9,PANIONIOS BC
33,VASILIS MOURATOS,LAV,29,26.5,11.3,3.4,10.1,0.339,1.1,4.2,0.252,3.4,4.7,0.723,0.4,2.7,3.1,5.5,0.9,0.3,2.7,3.2,105,0.466,0.392,131.4,1.7,12.6,7.0,36.0,18.3,1.8,1.1,26.6,3.5,1.1,96.9,116.8,-19.9,194.4,11.5,769.7,G,24,1,0,0,0,0,0,0,21,0,0.315,2.0,0.3,0.5,7,22,0.241,-0.8,0.4,-0.5,GS LAVRIO
34,DEVIN CANNADY,PAI,24,25.3,11.3,3.5,8.6,0.411,1.8,5.4,0.338,2.3,2.7,0.875,0.4,1.8,2.2,1.5,0.7,0.3,1.6,3.1,104,0.574,0.517,162.4,1.9,9.1,5.5,10.1,14.2,1.5,1.1,22.1,-2.6,1.3,106.4,111.0,-4.6,112.5,11.5,608.0,PG,60,0,0,0,0,0,1,0,34,0,0.173,0.9,0.4,0.3,11,13,0.458,0.4,0.8,1.1,PANIONIOS BC
35,TRE'VON ALLEN,KARD,25,23.8,11.2,4.2,10.9,0.381,1.1,4.2,0.269,1.8,2.4,0.733,0.4,2.0,2.4,1.8,0.6,0.1,1.6,2.0,124,0.468,0.432,138.4,2.1,10.5,6.3,15.0,11.5,1.5,0.4,27.3,-1.4,1.0,95.7,113.6,-17.9,100.3,10.0,595.2,PG,99,0,0,0,0,0,0,0,27,0,0.217,1.2,0.4,0.2,13,12,0.52,-0.7,0.5,-0.2,AS KARDITSAS
36,PRENTISS HUBB,ATH,28,25.5,11.0,3.7,9.4,0.393,2.2,6.2,0.353,1.4,1.8,0.8,0.3,2.3,2.5,4.8,1.2,0.1,2.3,2.1,77,0.54,0.51,154.6,1.3,11.1,6.3,31.5,18.4,2.5,0.3,23.6,3.6,1.2,104.8,110.7,-6.0,223.0,13.8,712.9,PG,153,0,0,0,0,0,0,0,22,0,0.283,2.1,0.5,0.2,17,11,0.607,0.3,0.9,1.2,AEK ATHENS
37,GEORGE PAPAS,PER,27,24.4,10.9,3.5,8.3,0.422,1.6,5.0,0.326,2.3,2.9,0.792,0.7,1.9,2.6,2.4,0.9,0.2,1.1,2.3,58,0.57,0.52,154.0,3.9,10.1,7.0,18.7,10.7,2.1,0.9,21.8,1.8,1.3,116.4,118.7,-2.4,187.1,15.4,658.5,GF,89,0,0,0,0,0,0,0,23,0,0.222,2.1,0.8,0.3,10,17,0.37,1.4,0.1,1.5,PERISTERI BC
38,RASHAD VAUGHN,LAV,28,25.8,10.8,4.0,9.6,0.416,1.5,4.4,0.341,1.3,1.7,0.787,1.0,3.3,4.3,0.9,0.9,0.0,1.1,2.2,93,0.523,0.494,154.5,4.5,15.4,9.8,6.6,9.7,1.8,0.0,21.1,-1.9,1.1,104.2,115.1,-10.9,168.4,12.1,722.0,SF,91,0,0,0,0,0,0,0,21,0,0.175,0.8,0.8,0.2,7,21,0.25,0.2,0.5,0.7,GS LAVRIO
39,TREY WOODBURY,ARI,25,28.5,10.8,3.9,10.0,0.39,1.8,5.1,0.344,1.2,1.6,0.756,0.6,3.3,3.9,3.0,1.0,0.2,2.2,2.8,125,0.504,0.478,148.9,2.5,14.1,8.3,18.4,17.3,1.9,0.7,21.0,-0.9,1.1,97.4,110.4,-13.0,156.6,9.8,712.4,SG,63,0,0,0,0,0,1,0,18,0,0.24,1.3,0.4,0.2,12,13,0.48,-0.5,1.0,0.5,ARIS MIDEA THESSALONIKI
40,RAIQUAN GRAY,ATH,26,24.4,10.7,4.2,8.3,0.507,0.3,1.4,0.243,2.0,2.6,0.776,1.3,4.0,5.3,1.8,1.5,0.4,1.4,2.7,34,0.571,0.528,152.6,6.8,20.7,13.8,13.0,13.1,3.3,2.0,21.4,-0.9,1.3,110.9,104.8,6.1,228.1,17.1,634.5,PF,34,1,0,0,0,0,0,0,22,0,0.201,1.3,1.1,0.3,16,10,0.615,0.8,1.4,2.2,AEK ATHENS
41,RION BROWN,PAI,23,27.6,10.6,3.4,7.8,0.439,1.3,3.9,0.337,2.4,2.9,0.833,0.4,2.8,3.2,1.7,1.1,0.0,1.3,2.7,89,0.581,0.522,160.9,1.8,13.4,7.5,10.9,12.9,2.3,0.2,18.2,-0.7,1.4,111.4,111.7,-0.3,146.0,12.4,635.5,SG,57,0,0,0,0,0,1,0,27,0,0.18,1.3,0.8,0.4,10,13,0.435,0.7,0.8,1.5,PANIONIOS BC
42,WESLEY IWUNDU,PROM,27,29.0,10.5,3.4,7.6,0.442,1.3,3.7,0.343,2.5,3.1,0.81,0.9,3.1,4.0,1.5,0.9,0.2,1.0,2.1,86,0.584,0.524,159.5,3.8,14.3,8.9,9.3,10.3,1.8,0.7,16.8,-0.1,1.4,116.0,113.5,2.5,200.8,12.7,781.8,F,113,0,0,0,0,0,1,0,21,0,0.177,1.5,0.9,0.4,13,14,0.481,1.2,0.7,1.9,ASP PROMITHEAS PATRAS
43,DIMITRIOS KATSIVELIS,PAOK,24,24.0,10.4,3.5,9.5,0.364,1.3,4.4,0.305,2.2,3.4,0.634,1.0,3.0,4.0,3.8,1.1,0.2,2.4,2.6,91,0.473,0.434,130.3,4.8,15.5,9.9,29.5,18.0,2.5,0.9,26.2,0.5,1.1,97.3,108.6,-11.4,158.5,12.2,576.2,SF,120,0,0,0,0,0,1,0,18,0,0.265,1.6,0.4,0.4,12,12,0.5,-0.6,0.9,0.4,PAOK BC
44,CHRIS COFFEY,PER,27,28.9,10.4,4.0,8.2,0.486,0.3,1.0,0.286,2.1,3.3,0.64,2.6,5.0,7.6,1.4,1.1,0.5,1.3,2.7,54,0.538,0.505,141.3,11.6,22.5,17.1,9.0,12.1,2.3,1.9,18.8,-1.5,1.3,111.3,114.0,-2.7,260.9,15.5,779.7,F,1,7,0,0,0,0,0,0,22,0,0.202,1.0,0.9,0.4,10,17,0.37,1.0,0.6,1.6,PERISTERI BC
45,C.J. BRYCE,ATH,23,25.3,10.4,3.9,7.1,0.546,0.9,2.1,0.417,1.8,2.3,0.759,1.1,2.3,3.4,1.3,0.8,0.1,0.7,2.1,55,0.64,0.607,172.2,5.9,11.0,8.5,8.4,7.9,1.7,0.6,16.8,0.7,1.5,128.5,112.6,15.9,172.0,15.4,582.6,SG,33,1,0,0,0,0,0,0,21,0,0.168,1.9,1.1,0.3,15,8,0.652,1.7,0.6,2.3,AEK ATHENS
46,JOHNATHAN STOVE,MAR,5,27.6,10.2,4.0,7.8,0.513,0.6,2.8,0.214,1.6,2.2,0.727,0.2,2.2,2.4,1.4,0.2,0.0,0.8,2.6,116,0.582,0.551,145.4,1.0,10.2,5.6,9.7,8.4,0.4,0.0,16.8,0.5,1.3,112.3,112.4,-0.1,24.4,10.7,138.1,GF,134,0,0,0,0,0,0,0,21,0,0.201,1.8,0.3,0.3,1,4,0.2,0.2,0.1,0.3,MAROUSSI BC
47,QUDUS WAHAB,LAV,29,24.6,10.1,3.9,5.4,0.726,0.0,0.0,0.0,2.2,3.7,0.604,2.6,4.2,6.8,0.6,0.6,1.1,1.1,3.1,18,0.717,0.726,133.0,12.2,21.2,16.6,4.6,13.2,1.3,4.4,15.6,-2.6,1.9,133.9,113.4,20.5,292.3,19.8,713.9,C,2,5,0,0,0,0,0,1,16,0,0.161,0.6,0.5,0.7,7,22,0.241,2.5,0.7,3.2,GS LAVRIO
48,MATHIAS LESSORT,PAN,9,17.6,9.9,3.4,6.0,0.574,0.0,0.2,0.0,3.0,4.4,0.675,2.4,2.0,4.4,1.0,0.6,0.2,1.8,1.9,11,0.622,0.574,124.9,18.3,13.2,15.6,9.4,18.3,1.7,1.3,26.1,-6.3,1.6,117.7,106.3,11.5,60.5,21.3,158.8,F,44,0,0,0,0,0,0,0,17,0,0.139,0.6,0.3,0.7,9,0,1.0,0.5,0.3,0.8,PANATHINAIKOS
49,NOAH HORCHLER,KARD,25,23.5,9.8,4.0,8.5,0.474,0.8,3.0,0.28,0.9,1.3,0.719,2.0,4.7,6.7,0.4,0.8,0.6,1.4,1.9,51,0.542,0.523,147.3,10.5,24.6,17.5,3.3,13.0,1.9,3.1,21.3,-4.8,1.2,105.2,105.9,-0.8,199.5,15.8,586.7,F,10,3,0,0,0,0,0,0,16,0,0.162,0.3,0.6,0.2,13,12,0.52,0.3,1.1,1.4,AS KARDITSAS
50,JUANCHO HERNANGOMEZ,PAN,25,21.6,9.6,3.4,6.5,0.521,1.3,3.5,0.379,1.4,2.2,0.667,1.2,4.8,6.0,1.2,1.0,0.4,0.6,0.8,15,0.64,0.623,156.7,7.2,27.0,17.7,8.8,7.9,2.4,2.2,17.9,0.9,1.5,132.0,102.5,29.5,256.3,20.5,539.7,F,37,1,0,0,0,0,0,0,17,0,0.143,1.9,1.5,0.3,22,3,0.88,1.9,1.3,3.2,PANATHINAIKOS
51,TYLER DORSEY,OLY,28,17.8,9.5,3.1,7.8,0.394,1.5,4.7,0.326,1.8,2.1,0.85,0.6,1.6,2.2,1.6,0.8,0.0,1.0,1.4,52,0.544,0.493,157.0,4.7,11.2,8.2,14.2,10.6,2.4,0.2,26.6,0.1,1.2,112.8,105.9,6.9,149.8,15.8,497.0,SG,118,0,0,0,0,0,1,0,29,0,0.146,1.5,0.8,0.3,26,2,0.929,0.9,1.0,1.9,OLYMPIACOS
52,EVAN FOURNIER,OLY,20,23.0,9.4,3.3,8.4,0.389,1.7,5.1,0.327,1.2,1.6,0.774,0.3,1.8,2.1,3.2,0.8,0.1,1.8,2.3,112,0.518,0.488,149.0,1.5,9.8,5.8,22.0,16.2,1.8,0.3,22.6,1.7,1.1,104.5,109.8,-5.2,104.6,10.9,460.2,SG,116,0,0,0,0,0,0,0,23,0,0.208,1.8,0.4,0.2,17,3,0.85,0.1,0.7,0.8,OLYMPIACOS
53,SHAKUR JUISTON,ARI,12,25.2,9.3,3.8,6.8,0.556,0.4,1.8,0.238,1.4,2.3,0.63,1.8,5.8,7.6,2.7,1.6,0.5,1.7,2.8,26,0.603,0.586,142.3,8.2,26.5,17.5,18.5,17.7,3.3,2.0,16.9,0.4,1.4,116.4,99.9,16.5,135.1,18.0,302.1,PF,14,2,0,0,0,0,0,0,17,0,0.22,1.6,1.0,0.3,6,6,0.5,0.5,0.9,1.4,ARIS MIDEA THESSALONIKI
54,PAULIUS DANUSEVICIUS,KOL,9,23.6,9.2,3.6,7.2,0.492,1.6,3.4,0.452,0.6,0.7,0.833,1.3,3.9,5.2,0.9,0.9,0.3,1.4,1.4,53,0.614,0.6,177.7,6.6,22.5,14.0,7.5,16.1,2.1,1.5,18.4,-3.6,1.3,110.0,110.8,-0.8,69.8,15.6,212.7,SF,78,0,0,0,0,0,0,0,19,0,0.17,0.6,0.6,0.1,1,8,0.111,0.3,0.2,0.5,KOLOSSOS RODOU BC
55,ROCKY KREUSER,PAOK,27,26.3,9.2,3.0,7.6,0.39,1.2,3.9,0.317,2.1,2.6,0.8,1.2,3.5,4.7,1.3,0.6,0.3,1.4,2.6,117,0.528,0.471,150.8,5.5,16.7,11.0,8.9,13.9,1.2,1.4,18.1,-2.0,1.2,106.5,112.2,-5.7,161.3,10.7,711.1,F,103,0,0,0,0,0,0,0,21,0,0.156,0.9,0.4,0.3,12,15,0.444,0.4,0.8,1.1,PAOK BC
56,GABRIEL JAU GALVANINI,KOL,20,20.8,9.2,3.5,7.1,0.486,0.8,2.4,0.34,1.5,2.2,0.698,2.3,3.6,5.8,1.3,1.1,0.4,1.9,2.8,30,0.572,0.542,152.4,13.0,21.3,17.1,10.5,18.7,3.0,2.3,22.6,-5.0,1.3,110.1,108.3,1.7,149.6,17.7,415.7,F,47,0,0,0,0,0,0,0,17,0,0.16,0.7,0.6,0.3,9,11,0.45,0.5,0.7,1.2,KOLOSSOS RODOU BC
57,LEONIDAS KASELAKIS,KARD,22,24.8,9.1,3.2,6.9,0.464,1.1,2.6,0.414,1.7,2.2,0.771,0.8,2.8,3.6,2.2,0.7,0.1,1.1,1.6,70,0.584,0.543,164.8,4.2,14.0,9.1,16.2,12.7,1.7,0.4,17.5,1.4,1.3,117.7,112.4,5.3,157.5,14.2,545.3,C,142,0,0,0,0,0,0,0,19,0,0.198,2.0,0.6,0.3,12,10,0.545,1.0,0.6,1.6,AS KARDITSAS
58,KOSTAS MITOGLOU,PAN,29,17.7,9.1,3.4,6.4,0.535,0.6,2.0,0.298,1.6,2.6,0.618,1.7,3.0,4.7,1.4,0.8,0.5,0.7,1.4,9,0.599,0.58,145.1,13.4,20.0,16.9,12.2,8.7,2.3,2.9,22.6,1.1,1.4,127.8,102.8,25.0,245.5,22.4,512.1,PF,12,2,0,0,0,0,0,0,18,0,0.144,1.9,1.0,0.4,26,3,0.897,2.0,1.3,3.3,PANATHINAIKOS
59,CYRIL LANGEVINE,MAR,24,23.8,9.0,3.6,5.9,0.617,0.0,0.0,0.0,1.8,2.9,0.623,2.3,4.3,6.6,0.8,0.7,0.5,1.4,2.3,37,0.633,0.617,124.0,12.2,22.8,17.4,6.3,16.1,1.6,2.3,17.2,-3.5,1.5,117.1,114.4,2.7,205.6,16.5,570.8,F,4,4,0,0,0,0,0,0,21,0,0.162,0.6,0.5,0.5,6,18,0.25,1.1,0.4,1.5,MAROUSSI BC
60,NIKOLA MILUTINOV,OLY,22,20.1,9.0,3.5,4.7,0.731,0.0,0.0,0.0,2.0,2.7,0.75,2.7,3.8,6.5,1.7,0.4,0.6,0.4,0.7,4,0.755,0.731,148.1,18.7,24.0,21.5,14.0,5.8,1.0,3.4,15.3,3.9,1.9,162.9,106.6,56.3,260.8,26.9,442.3,C,7,3,0,0,0,0,0,0,21,0,0.166,4.6,1.0,0.6,19,3,0.864,3.1,0.9,3.9,OLYMPIACOS
61,GIANNOULIS LARENTZAKIS,OLY,25,16.3,8.8,2.9,6.6,0.442,1.6,4.5,0.354,1.4,1.6,0.829,0.1,1.8,2.0,2.4,0.9,0.1,1.4,1.8,32,0.601,0.564,162.6,1.0,13.8,7.9,23.3,16.4,3.1,0.9,25.9,1.0,1.3,114.0,101.2,12.8,145.9,17.4,408.0,GF,108,0,0,0,0,0,0,0,18,0,0.164,1.7,0.6,0.2,24,1,0.96,0.8,1.1,1.9,OLYMPIACOS
62,LORENZO BROWN,PAN,23,20.5,8.7,3.1,6.8,0.455,1.3,2.9,0.433,1.3,1.7,0.789,0.4,1.7,2.0,4.4,1.4,0.1,1.5,1.4,24,0.582,0.548,167.7,2.7,9.4,6.3,30.7,16.8,3.8,0.7,21.2,6.9,1.3,122.3,103.3,18.9,192.8,18.5,470.7,SG,43,0,0,0,0,0,0,0,22,0,0.22,2.9,0.9,0.2,22,1,0.957,1.5,1.1,2.6,PANATHINAIKOS
63,TOBIN CARBERRY,PER,21,20.5,8.5,3.1,7.6,0.409,0.7,2.5,0.283,1.6,2.0,0.791,0.3,1.6,1.9,2.2,0.7,0.0,1.3,1.9,109,0.503,0.456,148.3,1.8,9.9,5.9,21.8,13.2,1.8,0.0,23.3,1.0,1.1,101.9,118.3,-16.4,88.9,11.1,430.6,G,127,0,0,0,0,0,0,0,21,0,0.205,1.7,0.5,0.3,9,12,0.429,0.0,0.1,0.1,PERISTERI BC
64,NICK MCGLYNN,KOL,18,18.8,8.5,3.2,5.3,0.594,0.3,0.7,0.417,1.9,2.4,0.773,1.7,3.4,5.1,0.4,0.6,0.9,0.8,2.1,10,0.663,0.62,178.3,10.8,21.7,16.2,4.0,11.5,1.8,5.5,18.0,-2.9,1.6,132.2,108.5,23.7,142.8,21.4,338.8,PF,35,1,0,0,0,0,0,1,21,0,0.119,0.5,0.7,0.5,9,9,0.5,1.3,0.6,1.8,KOLOSSOS RODOU BC
65,ANTONIOS KONIARIS,LAV,24,23.5,8.3,2.5,7.2,0.355,1.3,4.6,0.288,1.9,2.5,0.78,0.3,2.0,2.3,4.1,1.1,0.2,2.0,2.3,103,0.505,0.448,142.3,1.4,10.2,5.7,29.3,19.5,2.5,0.9,20.7,3.0,1.2,101.4,114.7,-13.4,144.1,11.5,564.4,PG,93,0,0,0,0,0,0,0,19,0,0.235,2.0,0.5,0.3,7,17,0.292,-0.1,0.4,0.3,GS LAVRIO
